id	tweet	subtask_a
15389	15 temmuzda atmlere süper marketlere kaçanların yaptıkları tehditlere bak ahahaha :) ) dikkat et sağ götünü koltuğunun altına vermesin o medreseciler :) )	OFF
21464	özledim söyleyeceklerim bu Kadarki'si ve derin	NOT
33642	albayrak çin'den 3.6 milyar kredi talep ediyor tulumbada su kalmadığı için , ırak a da yatırım yapacağız müteahhit batarken lüks cip alırmış ki topun ucunda birkaç müşteri daha düşürsün	NOT
33497	aşı köyü çok güzeldi keşke görebilseydik	NOT
27409	ismini bile hatırlayamadığım türkücü kadın başını örtmüş ve yıllarca türkü söyleyerek para kazandığını unutarak kadın sesi haram diyor , üstelik tvde söylüyor bunu sesli ve görüntülü olarak . :) aklımızla dalga geçmek bu işte	OFF
29375	sözlükte de biri yazmış şimdi . “ korkuyla yönetilen insanları korkutarak reklam yapılmış ” diye . güzel tespit	NOT
44167	çok yanlış yerden linçliyorlar . kabul edilemezdi . dhajanqnnzjc milletin de deşarj olmaya ihtiyacı var demek ki artık bir gün idare edersin . sonra unutuyorlar dbajanxbwnqnx	NOT
39697	sözleşmeli öğretmenlik mahrumiyet bölgelerinde öğretmen tutulamadığı için başladı , şimdi istanbul'a 5000 atama yapılıyor 3 yılını bitiren ve kadroya geçen sözleşmeliye yine özür tayini yok	NOT
44544	neyse ki herkes delirdi de dikkat çekmiyoruz .	NOT
22405	ben görmüştüm bu fotoları doğum gününde göstermişti sanırım	NOT
29649	2 şey söylüyor , 3’ü yalan sahtekarın .	OFF
11176	bugün tartışmadığım bir insan sinirlenmediğim bir olay kalmadı ayın kaçıncı evresi bilmiyorum da dengem aşırı bozuluyor	NOT
39027	suriyeliler kaçak göçmenler çalışmadan yan gelip yatsın yok böyle bir dünya şu çocuğu zabıtalar maruz yapsın bu nasıl adalet bu nasıl insanlık ne oldu bu türk halkına inanılır gibi değil yazıklar olsun siz zabıta müsvetteleri	OFF
37877	hiç düşmediysen ya hiç koşmamışsındır ya da hiç uçmamış .	NOT
37186	pusulada bağımsız adaylarda vardı değil mi uyku sersemi . . oy verdim . .	NOT
33838	jamie değil jamie olacak sjdjdjsns	NOT
28628	ülkemiz coğrafyasında ; 400 bin bekleyen öğretmen var . 144 bin açık var . 161 milyar tl bütçe var . umutlarımız var . emeğimiz var . mücadelemiz var . hayallerimiz var . 2017-2018 kpss ile 40bin atama	NOT
11022	hayal kırıklığını ; en iyi , ‘ ’ yok ya öyle biri değil heralde , iyi biri gibi ‘ ’ dediği 97 . kişinin de öyle biri çıktığı kişi bilir .	NOT
34648	tabanını saadet partisi liderinden daha iyi kimse bilemez . süreci olabildiğince sakin yönetip en doğru kararı aldığına inanıyorum	NOT
11751	afganistan ve pakistan'dan kaçak göçmenler ülkeye giriş yapıyor konu haber ajanslarına düşüyor . . hoş gelmiş sefa gelmişler ama . . sınırlarımızın ne denli kontrolsüz olduğu gerçeğini gözler önüne seriyor .	NOT
18522	baklava ver baklava ben tatlı yemek istiyorum sana acısın ksndmsndmmşmdnşmncjsbdjsnndndnmxnx	NOT
44310	iyide siz rus kızlarının bide hint kızlarını türk kızlarından güzel bulurken bir şey yok . oysa arkadaş sizin gibi sınırların dışına başka ülkelerden örnek vermemiş . en azından türkiye içi örnek vermiş . hak veriyor aynı şey kızları içinde geçerli doğulu kızları daha güzel kaş göz kirpik	NOT
13706	peki tamam abi , öldü , rio de kasımpasero	NOT
39397	selam ben vandan yaşım 26 koçaşında gizli evli bayanlar varsa zevkli şeyler yaşayalım dm at ara yerim var van merkez 09853707120	OFF
44570	süreyyapaşa'dayım arkadaş almaz ise patlıcana talibim	NOT
43117	böyle biri üstüne otursa süper olurdu canım	NOT
37239	niye vitrin süsü mü olur	NOT
31716	oy verme işleminin tamamlandığı hakkariden gelen sonuçlara göre , ankara bşb ilk sonuçları bir parti oy oranı %62,34	NOT
10715	ananızın üstünde görseniz " orospuluk anamdadır " diyecek kadar şerefsiz evladısınız .	OFF
15933	ali koç başkan oldu bir de neftah gün yüzü görerek tamam benim keyfime diyecek yok	NOT
41404	aldırma rahat oyna biz seni şampiyonluklar için sevmedik bursa	NOT
30656	tarimatamasız Yerel'selimde başkanım 22 aydır bekletiliyoruz atama için diğer bakanlıklar 2. 3. alımlarına çıktılar tarım bakanlığı 22 aydır sessiz sedasız bizim yüzümüz de gülecek mi ? ? 11	NOT
40901	bak canım yine bu videoyu izlemek çekti ajsbsjsbsjsbsnsnns ne kini be çok minnoş ajsbsjsnsnsn	NOT
21991	kurumsal bir şirkette rahat etmek için ya yalaka olacaksın ya da hamile	OFF
37007	yazar diye düşünüyorum yoksa neredeyse yazıyordum bugün	NOT
38455	dışjointed izlemek istiyorum bilin bakalım ne eksik ...	NOT
16100	görmek için can attığını görmezden gelme evresi .	NOT
39432	" geçmiş veya gelecek yoktur ; sadece sonsuz bir şimdi vardır . "	NOT
34332	iki yıllıkların iş bulması zor dedi sana ne okudun dedim işletme dedi . cidden tıp okudun sandım bebeyim	NOT
21782	bulamadım , ne bir fotoğraf ne bir video . fantom koreli fanlardan ibaret değil anlayın artık şunu ya . resmen onların insafına kaldık haksızlık bu ...	NOT
14058	hayati şeyleri sürekli kaybederim ; anahtar , kimlik , para , dost , sevgili bunlardan sadece birkaçı	NOT
24776	babam benden daha erken uyur ama o daha geç kalkar benden her zaman . uyandırmayınız abiciğim uyandırmayınız beni bu saatte . nöbetçi abiler benimle bu saatte eğlensinler diye mi bu saatte uyandırıyorsunuz ? bu saatte aktif olan sadece nöbetçi abilerdir	NOT
45596	sırf bu yüzden bazı şeylerin sonunu getirmiyorum , ama getirdiğim kısım ne kadar zararsız olsa da zarar verebilme ihtimali beni çok ürkütüyor	NOT
22236	yata yata bitecek bir okul günü daha	NOT
41829	" bunca zaman bana anlatmaya çalıştığını , kendimi bulduğumda anladım . "	NOT
12568	yani yaşıyor olmak , yaşamakla bağdaşmaz bazen . edip cansever	NOT
26030	çok iyi ya . aynı tarz bir şey yapmam lazım . içimdeki şoförlük volkanını anca bastırabilirim . şuna bak ya manken gibi	NOT
17206	off ki offf ... olmuş arkadaşım bu ...	NOT
45105	ama arada 2 büyük fark var yakışıklı ve zeki	NOT
14127	merhaba . öğretmenim müzik akort konusunu öğrenip öğrencilerimi motive etmek istiyorum . malum zamane gençlik	NOT
23794	bu üşümemin titrememin dün saatlerce yağmur altında kalmamla alakası var mı acaba	NOT
14061	maltepe deyiz 1 mayıs emek ve dayanışma günümüz kutlu olsun şaşın1mayıs iş	NOT
15046	kilit parti olacak son parti iyi partidir . nasıl bir bakış açısı nasıl bir matematiktir bizdeki :)	NOT
10700	napiyonuz lan herkese yeşil ışık yakmaya devam mı	OFF
35420	herkese hayırlı pazarlar hesabımı tekrar aldım merak eden soran dostlara çok teşekkür ederim . .	NOT
27587	bu coğrafya sorularında bir sıkıntı yok mu ya rize , artvin , trabzon karadeniz gerisi içanadolu değil mi allahını seven bir el atsın	NOT
19485	bunu söylerken varsa dedi zaten . böyle yaptırım olmaz , incirlik kapansın .	NOT
33590	bu tweette anlatıyor ki atatürk italyanın arasına sızmış bir süper zekaydı ! ! !	NOT
27309	ve bence savaşmış olmak , kazanmış olmaktan daha mühimdir . çünkü tarih ; kaçanların değil vurulanların adını ezbere bilir .	NOT
31169	o kadar hissizleştim ki boşa yaşadığımı düşünüyor ve karşımdakinin mutluluğundan başka bir şey istemiyorum	NOT
10315	yine başkası üzülmesin diye kendimi uzuyorum .	NOT
42503	yo kız güzel onu söylemek istedim sadece	NOT
30470	kimse benim değerime hakaret edemez . 50 milyon müslümanın kutsalına saldırmaz .	NOT
32702	sen o alacası içinde fesatla hangi günü gün edeceksin .	NOT
15502	ya arkadaş hukuki süreç başlatıldı mı bunlar ilgilide bir açıklama yapılsın . dava açılsın bu eleman hakkında . hayır hukuki bir girişim yoksa bizimki boşa laf .	NOT
15906	güven sarsılınca , saygı , değer de sarsılıyormuş . sonra aklına geldikçe bitmez bir öfke , her kelimeyi ' taze taze ' diye dinliyorsun , daha da miden bulanıyor . inandığın yakıştırdığın tüm kavramlar tepetaklak . hele yüklediğin kıymetleri taşımadığını anladığında ki soğuma ...	NOT
17028	ya allah aşkına o garantiden vereceğimiz paraları hesapladın mi 15 yılda kaç köprü parası ödeyeceğimizi . körü körüne savunuyorsun . bir hesapla 15 yılda kaç köprü parası ödeyeceğiz o garantilere .	NOT
22247	olabilir ama trabzonsporlu değilsin ben trabzon insanına değil trabzonsporlusuna laf ederim	OFF
37110	sanırım sana etek giydirip dansöz olarak oynatır	NOT
36769	beyin yoksulu varlıkları pistten alalım lütfen .	OFF
16710	dm’de anlattım bekliyorum inşallah bir an önce görürsün	NOT
30106	ilahi kelam kainat için var .	NOT
25832	ya burada sanal değil de realiteyi yaşamak ister misin	NOT
26000	yarın sabah vize varmış yine süper 1 bilgi aldım .	NOT
23247	yakında bu arda'yı fetöcü diye içeri almazlarsa iyi	NOT
14248	kendime çok gülüyorum ya bir insan anca bu kadar dengesiz olabilir 2 dakika önce yapmam dediğim şeyi öyle bir yaparım kişi	NOT
39870	okan bey hem konuyu bilmiyorum diyor hem yorum yapmaya devam ediyor ! ! ! yolunu bulmaya mı çalışıyor acaba ?	NOT
11155	10'da okulda olacağım diye yeminler ettim , adaklar adadım saat 15.52 otobüs durağında otobüs bekliyorum . başıma taşlar yağabilir mi ? epey büyük bir şey olmazsa kendime gelemicem de . ya da biriniz beni dövse ? evire çevire ? ?	NOT
15463	arkandayız duruşunu ve saygını asla bozma böyle devam güzel insanların hep arkasındayız	NOT
40777	profilini çekene aşık ol , baya baya aşık ol	NOT
45938	bu düşünceler bu kafaya fazla geliyor ...	NOT
18453	akp döneminde evlenilmez diye diye evde kaldım galiba	NOT
42708	lütfen bu başarıyı paylaşır mısınız ?	NOT
40838	kurban kesenlerin dikkatine : lütfen çöpün yanına işkembe dalak böbrek koymayın görüntüsünü geçtim çok pis kokuyor amk gidin gömüyor misiniz napiyorsanız yapın . .	OFF
43615	52 yaşında çok tatlı bir bayandı	NOT
38816	ateşleri bol olsun mayın eşekleri .	OFF
39056	bence çok güzel bitirdirdiler , daha iyisini tahmin edemiyorum .	NOT
23847	tüm dünya vazgeç dediğinde umut fısıldar	NOT
44603	kardeşim köyünüzden kalkıp istanbula geliyorsunuz sonra istanbul çok kalabalık falan diye ağlıyorsunuz . gelmeyin şu siktiğim memleketine de kalabalık olmasın . hem beğenmiyor hem de istanbula yerleşiyor hele hele habeş maymununa bak .	OFF
19034	yarabbim bize görünür ve görünmez bütün belalardan muhafaza eyle ve bizi ahir zamanın dehşetli fitnelerinden koru . amin . .	NOT
31793	ağrı'da yaşayanlar insan değil mi kodumun şapsalı	OFF
31417	sizin tercihiniz olsun pis temiz farketmez . .	NOT
35471	peçeten bitince hiç çekinme işte sxfsksxdjd	NOT
34933	baya açıklama yaptım ya çok saçmayım	OFF
39637	çok müsaitti gözlerin sevilmeye , azıcık bakayım derken içine düştüm . . .	NOT
17998	sebep " ne gerek var ? " çelik herhalde . o olmadan da oluyorsa , elzem değilse para , zaman , emek harcamaya gerek görmüyoruz çoğu işte . ay yapım çok güzel işler yapıyor bu anlamda en azından . darkın jenerik tasarımı bende özel bir etki yapmadı ama dizinin kendi favorilerimden .	NOT
35253	sen yorulma canım kolları yorulmasın bırak o tuttuğun yerleri başka bir koltuk sen	NOT
26295	yaz mevsimi geri gelir misin	NOT
15484	atatürk'ü koruma kanununu çıkaran menderese yapılan darbeyle atatürkçü düşünce derneği ovunuyor ne yapsanız bunların gözünde değeriniz yok o yüzden dik durun müslümanlar	OFF
34256	birinde kaybedilen şey başkasından geri gelirmiş , böyle dağılırmış kara bulutlar .	NOT
15349	evren dediysek bunu ve pek çok şeyi sağlayan insanlardan bahsediyorum tabii . geniş açıdan evren diyeyim dedim . ilgili kişiler yani herkes teşekkürlerimi üzerine alınılsınlar lütfen :)	NOT
20692	" ecdadımızın heybeti maruf - u cihandır fıtrat değişir sanma bu kan yine o kandır .	NOT
33330	dünyanız bu kadar pisken etrafınıza çiçek açmanızı beklemiyoruz zaten , insanların çiçeklerini kopartmayınız kafi . .	OFF
18744	sıkıldıkça playlist hazırlama huyumu nasıl bırakabilirim	NOT
40191	friedrich paulus gibiyim şu an arkadaşlar teslim olmama çok az kaldı	NOT
14589	geçen hafta izin yapmadan çalıştım tahminen çarşamba bayılırım ofiste	NOT
31120	ben de öyle yaparsın diye korkuyorum , günaydın	NOT
19255	vanda kaçtan avm olduğunu sorsam bilemezsin şerefsiz azcık kültürlensene ...	OFF
45733	hacı abi kaç gün ömrün var git bu siteden yanlış yerdesin	NOT
43450	parayla tip doğru orantılı da ondan bakım yaptırıyor bilmem ne yaptırıyor sonuç olarak yakışıklı olmaya başlıyor	NOT
43760	hassas cilt için nemlendirici aşkın	NOT
20361	ahajşmajhaah arkadaşınla arkadaş olmak isterim	NOT
11654	peki biz bu kadar çoksak niye kimse bizi görmüyor :( ciğerimi bıraktım	NOT
37637	peste kadroya bile almıyorum douglas costa varsa alırım bir dal	NOT
10818	ziraat mühendisleri çiftçinin en yakın yol arkadaşıdır . çiftçi ile aramızdaki tek engeli kaldırın ve tarım bakanlığının 10bin ilk personel talebini bir an önce onaylayın .	NOT
14705	8 temmuz akşamı bölbol verecekleri için yormuyorlar kendilerini	NOT
17873	artık mesaj kutumun üst köşesinde bir sayı yazsın istiyorum	NOT
42895	süresiz nafaka ve çocuk icrasını çözün cinayetler son bulsun nafakayı islami kurallara uygun şekilde düzenleyin	NOT
14977	tweet çalmak orucu bozar mı	NOT
33370	şeref yoksunu ilk yarı tt arenada oynanan maçta hakem sayesin de puan aldınız ne bu ağlamalık	OFF
42950	yıllık iznimi hastanede yatarak geçirdim oo çok eğlenceliydi	NOT
17698	amin diyen herkesin allah daha çok gönlüne göre versin	NOT
20886	evet sen zaten ruh hastası manyaksın unutmuşum	OFF
26588	hariç herkes satılabilir , satılması teklif edilebilir .	NOT
21684	toprağın üstünde aziz ettin . ! toprağın altında zelil etme ya rabbı .	NOT
21740	muğdat da yalan oldu bee	NOT
41192	hem de resmi gazeteyle geldi yakında uygulanır	NOT
42211	niye hdp kameramanına konuşuyor peki ? niye şimdi oraya çıkıyor ? niye ortaya bir anda ilk hdp çıkardı ? yahu istirham ediyorum , biraz geniş bakın olaya .	NOT
43050	hasan ali trabzon deplasmanına orta saha çıkınca çok taşak geçmiştik . bum be gs	OFF
19585	ya iki gün sonra tercih yapacağız ne boktan işler dönüyor daha hiç bir yerde adam akıllı bir bilgi yok 2000li lanetime sıçayım	OFF
32459	köfteyi biraz da gardanım	NOT
11914	evladın olunca pazar günlerinin kıymeti farklı olur belki çello	NOT
35859	her şeyi oluruna bırakıyorum ve hiçbir şey olmuyor	NOT
44242	zararım dokunmasın diye ziyan olacak kadar başkayım sen	NOT
44098	ebrar karakurtun 2000li ve 1.96 olması gerçeğini hala kabullenemiyorum	NOT
44462	yine bir izdiham sırasında istihbaratçı adam etrafındakilerle birlikte biniyor otobüse şeyh görünce bunu atlayıp ensesinden çekiyor geri dur daha ben binemedim diye ... sesli anlatınca daha komik	NOT
37479	resmen çin seddi şu an uykuyla benim aramda yahu	NOT
44291	çağdaş versiyonunda gericilik ve komünizm korkusu var . 12 eylül 2010’da batılıların yerli işbirlikçileri olan gericiliği şiddetle desteklediler . sonra gerici hizipler birbiriyle tepişirken altta kalıp ezildiler . +	NOT
30317	" dünyadaki en güçlü insanlar kimlerdir diye sorsalar ; kendi başının çaresine bakmayı öğrenmiş kadınlardır derim . " cemal süreya	NOT
20775	allahın yumurtaya bile can veriyorken şu salaklara niye beyin vermedin ?	OFF
13658	dışarı çıkmadan 5 dakika önce gözüm kanlandı böyle şeyler neden iyi insanların başına gelir hep	NOT
40668	sen gönlümün prensi diyorum kedisi diyorum şu yaptığına bak .	NOT
27745	evet çünkü kabak gibi gözükenler tanımayıp çarşafa girmiş bambamı tanığın tebrikler	NOT
35696	haklısın aslında ama burada bile sırf birilerinin üzerinden prim kasmak için kendisi gibi davranmayanlar var ve bu gerçekten üzücü .	NOT
16927	teşekkür ederim ve gülme sebebin olduysam çok mutlu olurum seni seviyorum	NOT
24563	ülkemizde her daim tarih tekerrür etmiştir bahse konuda . malum insanımız saftır temizdir garibandır fedakardır . ama bir yere kadar . onlarda her güzel şeyin bir sonu olacağını bilmeliler .	NOT
14642	türklüğünü kaybetmiş ise bu millet söylediklerinize hak veririm ama bir türk olduğunu hatırlarda hep birlikte çalışmaya başlar ise aklın önderliğinde değil israil dünya da karşısında duracak hiç bir devlet olmaz	NOT
